company,grant_year,n_patents,mean_quality,n_high,tk
Baxter International Inc.,2010,53,0.5702236,17.0,BAX
Baxter International Inc.,2011,105,0.6126407,27.0,BAX
Baxter International Inc.,2012,94,0.65943354,21.0,BAX
Baxter International Inc.,2013,109,0.6154858,22.0,BAX
Baxter International Inc.,2014,112,0.6176961,18.0,BAX
Baxter International Inc.,2015,92,0.6850409,17.0,BAX
Baxter International Inc.,2016,56,0.71274155,10.0,BAX
Baxter International Inc.,2017,48,0.7491591,3.0,BAX
Baxter International Inc.,2018,44,0.7347244,5.0,BAX
Baxter International Inc.,2019,64,0.56669533,0.0,BAX
Baxter International Inc.,2020,52,0.5626555,0.0,BAX
Baxter International Inc.,2021,52,0.54842544,0.0,BAX
Baxter International Inc.,2022,51,0.51725703,0.0,BAX
Baxter International Inc.,2023,52,0.49916494,0.0,BAX
Baxter International Inc.,2024,63,0.4449379,0.0,BAX
Baxter International Inc.,2025,72,0.41196987,0.0,BAX
Becton Dickinson France,2000,1,0.2863097,0.0,BDX
Becton Dickinson France,2001,5,0.5273258,0.0,BDX
Becton Dickinson France,2002,1,0.19360834,0.0,BDX
Becton Dickinson France,2003,8,0.50187856,0.0,BDX
Becton Dickinson France,2004,3,0.21302117,0.0,BDX
Becton Dickinson France,2006,1,0.17649539,0.0,BDX
Becton Dickinson France,2009,1,0.29073647,0.0,BDX
Becton Dickinson France,2010,3,0.35452604,0.0,BDX
Becton Dickinson France,2011,2,0.49713713,0.0,BDX
Becton Dickinson France,2012,5,0.36651883,2.0,BDX
Becton Dickinson France,2013,11,0.50042164,3.0,BDX
Becton Dickinson France,2014,18,0.5181503,2.0,BDX
Becton Dickinson France,2015,18,0.49350655,1.0,BDX
Becton Dickinson France,2016,18,0.6524671,3.0,BDX
Becton Dickinson France,2017,15,0.65449715,2.0,BDX
Becton Dickinson France,2018,18,0.5819786,2.0,BDX
Becton Dickinson France,2019,18,0.4217006,0.0,BDX
Becton Dickinson France,2020,11,0.34769616,0.0,BDX
Becton Dickinson France,2021,24,0.40633383,0.0,BDX
Becton Dickinson France,2022,16,0.31163767,0.0,BDX
Becton Dickinson France,2023,19,0.35287583,0.0,BDX
Becton Dickinson France,2024,14,0.36984915,0.0,BDX
Becton Dickinson France,2025,19,0.39463356,0.0,BDX
Belden Inc.,2010,2,0.9054773,2.0,BDC
Belden Inc.,2011,11,0.7245976,6.0,BDC
Belden Inc.,2012,9,0.68533117,2.0,BDC
Belden Inc.,2013,16,0.7252349,7.0,BDC
Belden Inc.,2014,1,0.86732554,0.0,BDC
Belden Inc.,2015,3,0.45129275,0.0,BDC
Belden Inc.,2016,2,0.4502175,0.0,BDC
Belden Inc.,2017,5,0.5128528,0.0,BDC
Belden Inc.,2018,2,0.5396555,0.0,BDC
Belden Inc.,2019,2,0.681291,0.0,BDC
Belden Inc.,2020,3,0.5835777,0.0,BDC
Belden Inc.,2022,3,0.53962237,0.0,BDC
Belden Inc.,2023,1,0.71179754,0.0,BDC
Belden Inc.,2024,3,0.6177214,0.0,BDC
Belden Inc.,2025,2,0.65931076,0.0,BDC
"Bio-Rad Laboratories, Inc.",2000,19,0.4333599,2.0,BIO
"Bio-Rad Laboratories, Inc.",2001,7,0.22507906,0.0,BIO
"Bio-Rad Laboratories, Inc.",2002,11,0.21379638,1.0,BIO
"Bio-Rad Laboratories, Inc.",2003,5,0.2695298,0.0,BIO
"Bio-Rad Laboratories, Inc.",2004,7,0.265807,0.0,BIO
"Bio-Rad Laboratories, Inc.",2005,9,0.24910182,0.0,BIO
"Bio-Rad Laboratories, Inc.",2006,22,0.2966843,0.0,BIO
"Bio-Rad Laboratories, Inc.",2007,18,0.4262942,0.0,BIO
"Bio-Rad Laboratories, Inc.",2008,22,0.40069067,1.0,BIO
"Bio-Rad Laboratories, Inc.",2009,25,0.34600613,0.0,BIO
"Bio-Rad Laboratories, Inc.",2010,27,0.37175885,1.0,BIO
"Bio-Rad Laboratories, Inc.",2011,24,0.3623985,0.0,BIO
"Bio-Rad Laboratories, Inc.",2012,24,0.38374996,1.0,BIO
"Bio-Rad Laboratories, Inc.",2013,34,0.3909361,1.0,BIO
"Bio-Rad Laboratories, Inc.",2014,40,0.49135756,2.0,BIO
"Bio-Rad Laboratories, Inc.",2015,45,0.5252224,9.0,BIO
"Bio-Rad Laboratories, Inc.",2016,55,0.50069094,15.0,BIO
"Bio-Rad Laboratories, Inc.",2017,72,0.51438546,10.0,BIO
"Bio-Rad Laboratories, Inc.",2018,66,0.4857737,4.0,BIO
"Bio-Rad Laboratories, Inc.",2019,53,0.5840538,0.0,BIO
"Bio-Rad Laboratories, Inc.",2020,79,0.58166474,0.0,BIO
"Bio-Rad Laboratories, Inc.",2021,62,0.5862636,0.0,BIO
"Bio-Rad Laboratories, Inc.",2022,34,0.6887182,0.0,BIO
"Bio-Rad Laboratories, Inc.",2023,42,0.5777962,0.0,BIO
"Bio-Rad Laboratories, Inc.",2024,53,0.6627142,0.0,BIO
"Bio-Rad Laboratories, Inc.",2025,42,0.5735159,0.0,BIO
BioCardia Inc.,2000,1,0.5311233,1.0,BCDA
BioCardia Inc.,2001,1,0.7272193,1.0,BCDA
BioCardia Inc.,2002,5,0.5940855,1.0,BCDA
BioCardia Inc.,2003,6,0.5046634,2.0,BCDA
BioCardia Inc.,2004,2,0.55505913,0.0,BCDA
BioCardia Inc.,2005,2,0.632483,0.0,BCDA
BioCardia Inc.,2006,3,0.7108135,0.0,BCDA
BioCardia Inc.,2007,1,0.5864854,0.0,BCDA
BioCardia Inc.,2008,2,0.48745602,1.0,BCDA
BioCardia Inc.,2009,2,0.67827415,0.0,BCDA
BioCardia Inc.,2010,2,0.66787994,0.0,BCDA
BioCardia Inc.,2011,2,0.8327958,1.0,BCDA
BioCardia Inc.,2013,3,0.62895685,0.0,BCDA
BioCardia Inc.,2015,5,0.68141305,1.0,BCDA
BioCardia Inc.,2016,3,0.5779944,0.0,BCDA
BioCardia Inc.,2017,2,0.59021187,1.0,BCDA
BioCardia Inc.,2018,3,0.578819,1.0,BCDA
BioCardia Inc.,2019,1,0.6925744,0.0,BCDA
BioCardia Inc.,2020,3,0.41067985,0.0,BCDA
BioCardia Inc.,2021,1,0.4646658,0.0,BCDA
BioCardia Inc.,2022,1,0.5042199,0.0,BCDA
BioCardia Inc.,2023,3,0.41122127,0.0,BCDA
BioCardia Inc.,2024,2,0.57579064,0.0,BCDA
BioCardia Inc.,2025,1,0.722408,0.0,BCDA
"BioCryst Pharmaceuticals, Inc.",2002,4,0.15077257,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2003,7,0.16977201,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2004,3,0.13998091,1.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2005,3,0.1592434,1.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2006,1,0.13954818,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2007,1,0.13248312,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2008,2,0.32379508,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2009,2,0.4087962,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2011,1,0.4891644,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2012,3,0.50320464,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2013,3,0.1744882,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2014,1,0.24182965,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2016,2,0.44991773,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2017,2,0.5115526,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2018,2,0.33684254,1.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2019,4,0.3429466,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2020,6,0.35776052,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2021,9,0.345041,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2022,3,0.29446504,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2023,9,0.3855312,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2024,7,0.41688678,0.0,BCRX
"BioCryst Pharmaceuticals, Inc.",2025,3,0.3714079,0.0,BCRX
Biogen Inc.,2000,2,0.19018662,0.0,BIIB
Biogen Inc.,2001,11,0.21095228,0.0,BIIB
Biogen Inc.,2002,5,0.19128242,0.0,BIIB
Biogen Inc.,2003,14,0.2588315,0.0,BIIB
Biogen Inc.,2004,6,0.3853358,0.0,BIIB
Biogen Inc.,2005,3,0.2897979,0.0,BIIB
Biogen Inc.,2006,1,0.15972212,0.0,BIIB
Biogen Inc.,2007,2,0.28848416,0.0,BIIB
Biogen Inc.,2015,1,0.21334505,0.0,BIIB
Biogen Inc.,2016,3,0.67662114,0.0,BIIB
Biogen Inc.,2018,1,0.7875889,0.0,BIIB
Biogen Inc.,2019,1,0.53939027,0.0,BIIB
Biogen Inc.,2021,2,0.4451223,0.0,BIIB
Biogen MA Inc.,2015,11,0.4641569,2.0,BIIB
Biogen MA Inc.,2016,21,0.52182853,0.0,BIIB
Biogen MA Inc.,2017,32,0.4460735,5.0,BIIB
Biogen MA Inc.,2018,20,0.5055997,4.0,BIIB
Biogen MA Inc.,2019,30,0.44570175,0.0,BIIB
Biogen MA Inc.,2020,17,0.45937383,0.0,BIIB
Biogen MA Inc.,2021,31,0.43061882,0.0,BIIB
Biogen MA Inc.,2022,21,0.4789174,0.0,BIIB
Biogen MA Inc.,2023,17,0.45192468,0.0,BIIB
Biogen MA Inc.,2024,11,0.5506327,0.0,BIIB
Biogen MA Inc.,2025,17,0.42379507,0.0,BIIB
BlackBerry Limited,2013,516,0.67659014,46.0,BB
BlackBerry Limited,2014,1330,0.6817755,153.0,BB
BlackBerry Limited,2015,1070,0.6982545,106.0,BB
BlackBerry Limited,2016,768,0.70271116,63.0,BB
BlackBerry Limited,2017,509,0.7062315,36.0,BB
BlackBerry Limited,2018,338,0.6386199,22.0,BB
BlackBerry Limited,2019,327,0.6428518,0.0,BB
BlackBerry Limited,2020,262,0.6359487,0.0,BB
BlackBerry Limited,2021,217,0.6453401,0.0,BB
BlackBerry Limited,2022,131,0.6351576,0.0,BB
BlackBerry Limited,2023,128,0.6484093,0.0,BB
